Date,Eskom OCGT Generation,Eskom Gas Generation,Dispatchable IPP OCGT,Manual Load Reduction(MLR),Palmiet Gen Unit Hours,Ingula Gen Unit Hours,Drakensberg Gen Unit Hours,Palmiet Max Hours,Ingula Max Hours,Drakensberg Max Hours,Palmiet Min Hours,Ingula Min Hours,Drakensberg Min Hours
2026-02-04 03:00:00,0,0,9.1999999999999998E-2,0,44,37.289999999999999,87.799999999999997,58.7,67,102,8,12,12
2026-02-04 04:00:00,0,0,0.019,0,45.600000000000001,39.439999999999998,89.700000000000003,58.7,67,102,8,12,12
2026-02-04 05:00:00,0,0,142.65600000000001,0,46,39.859999999999999,90.299999999999997,58.7,67,102,8,12,12
2026-02-04 06:00:00,0,0,149.18799999999999,0,44.799999999999997,38.43,89.700000000000003,58.7,67,102,8,12,12
2026-02-04 07:00:00,0,0,149.60300000000001,0,44,38.009999999999998,89,58.7,67,102,8,12,12
2026-02-04 08:00:00,0,0,151.50700000000001,0,44.799999999999997,39.32,89.400000000000006,58.7,67,102,8,12,12
2026-02-04 09:00:00,0,0,151.50700000000001,0,46,39.560000000000002,90,58.7,67,102,8,12,12
2026-02-04 10:00:00,0,0,151.51599999999999,0,46,39.560000000000002,90,58.7,67,102,8,12,12
2026-02-04 11:00:00,0,0,151.613,0,46,39.560000000000002,90,58.7,67,102,8,12,12
2026-02-04 12:00:00,0,0,151.55500000000001,0,46,39.560000000000002,89.700000000000003,58.7,67,102,8,12,12
2026-02-04 13:00:00,0,0,151.49799999999999,0,46,39.5,88.599999999999994,58.7,67,102,8,12,12
2026-02-04 14:00:00,0,0,151.511,0,46,39.5,88.200000000000003,58.7,67,102,8,12,12
2026-02-04 15:00:00,0,0,150.63800000000001,0,46,39.210000000000001,87.400000000000006,58.7,67,102,8,12,12
2026-02-04 16:00:00,0,0,149.261,0,44.799999999999997,38.009999999999998,86.599999999999994,58.7,67,102,8,12,12
2026-02-04 17:00:00,0,0,148.89500000000001,0,44.799999999999997,37.469999999999999,86.599999999999994,58.7,67,102,8,12,12
2026-02-04 18:00:00,0,0,149.00200000000001,0,44.799999999999997,37.049999999999997,86.200000000000003,58.7,67,102,8,12,12
2026-02-04 19:00:00,0,0,148.876,0,43.700000000000003,36.079999999999998,84.599999999999994,58.7,67,102,8,12,12
2026-02-04 20:00:00,0,0,148.91499999999999,0,41.700000000000003,32.5,82.200000000000003,58.7,67,102,8,12,12
2026-02-04 21:00:00,0,0,80.736000000000004,0,39.700000000000003,29.359999999999999,79.799999999999997,58.7,67,102,8,12,12
2026-02-04 22:00:00,0,0,9.7000000000000003E-2,0,38.5,27.699999999999999,78.599999999999994,58.7,67,102,8,12,12
2026-02-04 23:00:00,0,0,8.9999999999999997E-2,0,38.5,27.510000000000002,78.200000000000003,58.7,67,102,8,12,12
2026-02-05 00:00:00,0,0,8.1000000000000003E-2,0,38.899999999999999,27.77,78.599999999999994,58.7,67,102,8,12,12
2026-02-05 01:00:00,0,0,7.1999999999999995E-2,0,40.899999999999999,29.359999999999999,79.799999999999997,58.7,67,102,8,12,12
2026-02-05 02:00:00,0,0,3.7999999999999999E-2,0,42.5,31.629999999999999,81.400000000000006,58.7,67,102,8,12,12
2026-02-05 03:00:00,0,0,0.02,0,44,34.049999999999997,83.400000000000006,58.7,67,102,8,12,12
2026-02-05 04:00:00,0,0,6.7000000000000004E-2,0,44.799999999999997,36.380000000000003,84.599999999999994,58.7,67,102,8,12,12
2026-02-05 05:00:00,0,0,142.66999999999999,0,45.600000000000001,37.649999999999999,85.400000000000006,58.7,67,102,8,12,12
2026-02-05 06:00:00,0,0,91.314999999999998,0,44,36.740000000000002,84.599999999999994,58.7,67,102,8,12,12
2026-02-05 07:00:00,0,0,50.75,0,43.299999999999997,35.649999999999999,83.799999999999997,58.7,67,102,8,12,12
2026-02-05 08:00:00,0,0,42.869,0,42,34.850000000000001,84.200000000000003,58.7,67,102,8,12,12
2026-02-05 09:00:00,0,0,95.241,0,42,33.93,84.200000000000003,58.7,67,102,8,12,12
2026-02-05 10:00:00,0,0,145.732,0,41.700000000000003,33.68,84.200000000000003,58.7,67,102,8,12,12
2026-02-05 11:00:00,0,0,151.483,0,42,34.490000000000002,85,58.7,67,102,8,12,12
2026-02-05 12:00:00,0,0,151.52099999999999,0,43.299999999999997,36.079999999999998,86.200000000000003,58.7,67,102,8,12,12
2026-02-05 13:00:00,0,0,150.96000000000001,0,43.700000000000003,37.770000000000003,87.400000000000006,58.7,67,102,8,12,12
2026-02-05 14:00:00,0,0,151.042,0,44,39.799999999999997,87.799999999999997,58.7,67,102,8,12,12
2026-02-05 15:00:00,0,0,150.863,0,45.600000000000001,41.390000000000001,89,58.7,67,102,8,12,12
2026-02-05 16:00:00,0,0,151.24799999999999,0,46.799999999999997,42.840000000000003,90.299999999999997,58.7,67,102,8,12,12
2026-02-05 17:00:00,0,0,149.91300000000001,0,47.600000000000001,42.840000000000003,90.799999999999997,58.7,67,102,8,12,12
2026-02-05 18:00:00,0,0,148.75299999999999,0,48,43.590000000000003,91.799999999999997,58.7,67,102,8,12,12
2026-02-05 19:00:00,0,0,148.91,0,48,43.07,91.200000000000003,58.7,67,102,8,12,12
2026-02-05 20:00:00,0,0,148.983,0,47.200000000000003,40.57,90,58.7,67,102,8,12,12
2026-02-05 21:00:00,0,0,80.774000000000001,0,46.799999999999997,37.710000000000001,87.799999999999997,58.7,67,102,8,12,12
2026-02-05 22:00:00,0,0,0,0,45.600000000000001,35.590000000000003,87.799999999999997,58.7,67,102,8,12,12
2026-02-05 23:00:00,0,0,0,0,45.600000000000001,34.979999999999997,88.599999999999994,58.7,67,102,8,12,12
