DateTimeKey,Residual Forecast,RSA Contracted Forecast,Residual Demand,RSA Contracted Demand
2026-02-16 12:00:00,19866.690999999999,23372.692999999999,,
2026-02-14 08:00:00,19510.766,23383.361000000001,,
2026-02-17 09:00:00,20497.736000000001,23394.099999999999,,
2026-02-11 09:00:00,20482.964,23404.562999999998,,
2026-02-15 09:00:00,19339.233,23428.394,,
2026-02-16 09:00:00,19934.874,23434.357,,
2026-02-16 11:00:00,19841.065999999999,23451.603999999999,,
2026-02-14 12:00:00,19040.455999999998,23473.913,,
2026-02-14 16:00:00,19344.841,23506.016,,
2026-02-11 11:00:00,20048.848000000002,23557.453000000001,,
2026-02-14 10:00:00,19242.593000000001,23567.700000000001,,
2026-02-14 11:00:00,19164.556,23581.863000000001,,
2026-02-12 08:00:00,20794.690999999999,23632.625,,
2026-02-18 05:00:00,22701.947,23636.197,,
2026-02-17 21:00:00,22365.517,23639.236000000001,,
2026-02-12 07:00:00,21517.420999999998,23650.57,,
2026-02-11 12:00:00,20007.657999999999,23653.998,,
2026-02-11 13:00:00,19961.445,23709.757000000001,,
2026-02-18 15:00:00,20785.503000000001,23712.326000000001,,
2026-02-14 09:00:00,19570.334999999999,23734.974999999999,,
2026-02-18 06:00:00,22786.156999999999,23743.781999999999,,
2026-02-15 16:00:00,19850.154999999999,23769.668000000001,,
2026-02-18 16:00:00,21171.275000000001,23773.830000000002,,
2026-02-16 21:00:00,22314.827000000001,23773.924999999999,,
2026-02-16 14:00:00,20526.317999999999,23792.045999999998,,
2026-02-17 14:00:00,20672.93,23817.638999999999,,
2026-02-16 05:00:00,22022.228999999999,23827.484,,
2026-02-12 11:00:00,20706.407999999999,23876.174999999999,,
2026-02-12 12:00:00,20678.705000000002,23878.252,,
2026-02-12 10:00:00,20765.992999999999,23899.569,,
2026-02-13 07:00:00,22488.056,23943.77,,
2026-02-12 09:00:00,20923.081999999999,23945.431,,
2026-02-12 13:00:00,20791.451000000001,24040.021000000001,,
2026-02-11 05:00:00,23240.290000000001,24122.748,,
2026-02-13 10:00:00,21138.255000000001,24138.805,,
2026-02-13 12:00:00,20551.887999999999,24169.432000000001,,
2026-02-11 06:00:00,23237.187999999998,24192.618999999999,,
2026-02-13 08:00:00,21997.117999999999,24193.59,,
2026-02-17 15:00:00,21218.743999999999,24195.232,,
2026-02-16 15:00:00,21070.393,24231.649000000001,,
2026-02-13 11:00:00,20921.782999999999,24234.092000000001,,
2026-02-17 05:00:00,23221.023000000001,24252.798999999999,,
2026-02-11 21:00:00,22203.084999999999,24269.120999999999,,
2026-02-17 06:00:00,23234.541000000001,24287.794000000002,,
2026-02-13 09:00:00,21716.626,24329.602999999999,,
2026-02-14 17:00:00,20257.455000000002,24335.603999999999,,
2026-02-13 21:00:00,22155.779999999999,24366.352999999999,,
2026-02-16 06:00:00,22593.387999999999,24389.988000000001,,
2026-02-13 13:00:00,20542.526000000002,24405.184000000001,,
2026-02-12 14:00:00,21121.989000000001,24415.137999999999,,
2026-02-18 17:00:00,21978.106,24440.065999999999,,
2026-02-11 14:00:00,20644.566999999999,24489.645,,
2026-02-13 05:00:00,23543.039000000001,24520.536,,
2026-02-12 05:00:00,22904.331999999999,24525.667000000001,,
2026-02-16 16:00:00,21693.298999999999,24553.184000000001,,
2026-02-15 17:00:00,20791.062000000002,24560.025000000001,,
2026-02-14 20:00:00,21994.776999999998,24633.371999999999,,
2026-02-12 15:00:00,21322.646000000001,24686.011999999999,,
2026-02-18 20:00:00,23440.450000000001,24708.455999999998,,
2026-02-12 21:00:00,22738.312000000002,24713.870999999999,,
2026-02-13 14:00:00,20710.901999999998,24718.513999999999,,
2026-02-15 20:00:00,22405.974999999999,24816.358,,
2026-02-12 06:00:00,23225.249,24823.486000000001,,
2026-02-17 16:00:00,22113.771000000001,24831.192999999999,,
2026-02-13 06:00:00,23922.060000000001,24863.999,,
