DateTimeKey,Residual Forecast,RSA Contracted Forecast,Residual Demand,RSA Contracted Demand
2026-01-27 11:00:00,,,19215.631000000001,22707.469000000001
2026-01-27 12:00:00,,,19355.817999999999,22924.596000000001
2026-01-27 13:00:00,,,19729.337,23466.400000000001
2026-01-27 14:00:00,,,19849.103999999999,23537.704000000002
2026-01-27 15:00:00,,,20472.628000000001,24261.310000000001
2026-01-27 16:00:00,,,21282.499,24748.082999999999
2026-01-27 17:00:00,,,22295.579000000002,25439.127
2026-01-27 18:00:00,,,23171.894,25849.259999999998
2026-01-27 19:00:00,,,24283.486000000001,26640.186000000002
2026-01-27 20:00:00,,,23598.698,25758.720000000001
2026-01-27 21:00:00,,,22563.875,24442.456999999999
2026-01-27 22:00:00,,,21296.937000000002,22788.206999999999
2026-01-27 23:00:00,,,20215.569,21658.975999999999
2026-01-28 00:00:00,,,19629.288,20952.914000000001
2026-01-28 01:00:00,,,19118.300999999999,20460.873
2026-01-28 02:00:00,,,18897.258000000002,20285.896000000001
2026-01-28 03:00:00,,,19023.549999999999,20440.841
2026-01-28 04:00:00,,,20396.310000000001,21660.678
2026-01-28 05:00:00,,,22514.510999999999,23558.776000000002
2026-01-28 06:00:00,,,22731.977999999999,23926.215
2026-01-28 07:00:00,,,20276.182000000001,22187.231
2026-01-28 08:00:00,,,19942.133999999998,22482.66
2026-01-28 09:00:00,,,19700.294999999998,22672.722000000002
2026-01-28 10:00:00,,,19363.521000000001,22549.539000000001
2026-01-28 11:00:00,,,19497.337,22879.571
2026-01-28 12:00:00,,,19511.994999999999,22961.416000000001
2026-01-28 13:00:00,,,19560.414000000001,23110.983
2026-01-28 14:00:00,,,19885.011999999999,23497.675999999999
2026-01-28 15:00:00,,,20558.562000000002,24059.041000000001
2026-01-28 16:00:00,,,21048.972000000002,24429.594000000001
2026-01-28 17:00:00,,,21616.062000000002,24867.398000000001
2026-01-28 18:00:00,,,22153.833999999999,25265.714
2026-01-28 19:00:00,,,23376.34,25868.745999999999
2026-01-28 20:00:00,,,22517.189999999999,24775.416000000001
2026-01-28 21:00:00,,,21417.641,23596.687999999998
2026-01-28 22:00:00,,,20486.664000000001,22293.032999999999
2026-01-28 23:00:00,,,19575.188999999998,21098.131000000001
2026-02-01 03:00:00,17941.447,18954.434000000001,,
2026-02-02 02:00:00,18355.576000000001,19164.252,,
2026-02-02 03:00:00,18496.954000000002,19183.060000000001,,
2026-02-01 04:00:00,18282.913,19198.309000000001,,
2026-02-01 02:00:00,17994.599999999999,19222.633999999998,,
2026-02-02 01:00:00,18370.207999999999,19329.976999999999,,
2026-02-01 01:00:00,18016.308000000001,19380.167000000001,,
2026-02-02 00:00:00,18387.594000000001,19474.435000000001,,
2026-02-01 05:00:00,18668.040000000001,19549.466,,
2026-01-31 02:00:00,18513.668000000001,19556.893,,
2026-01-31 03:00:00,18692.094000000001,19599.755000000001,,
2026-02-01 00:00:00,18174.851999999999,19639.675999999999,,
2026-01-31 01:00:00,18566.743999999999,19740.206999999999,,
2026-02-03 02:00:00,18826.493999999999,19835.032999999999,,
2026-02-01 23:00:00,18585.899000000001,19842.695,,
2026-02-03 03:00:00,19027.319,19890.992999999999,,
2026-01-31 04:00:00,19058.842000000001,19940.891,,
2026-02-03 01:00:00,18813.237000000001,19970.089,,
2026-01-31 00:00:00,18842.213,20132.846000000001,,
2026-02-05 02:00:00,19124.092000000001,20153.433000000001,,
2026-01-29 02:00:00,18757.777999999998,20172.638999999999,,
2026-02-05 03:00:00,19267.075000000001,20195.361000000001,,
2026-01-31 23:00:00,18549.446,20195.937999999998,,
2026-02-04 03:00:00,19460.387999999999,20196.585999999999,,
2026-02-04 02:00:00,19380.205999999998,20229.418000000001,,
2026-02-01 06:00:00,19147.335999999999,20260.245999999999,,
2026-02-05 01:00:00,19112.002,20311.117999999999,,
2026-01-29 03:00:00,19062.823,20333.059000000001,,
2026-02-03 00:00:00,19069.214,20366.591,,
2026-01-30 02:00:00,19341.860000000001,20366.721000000001,,
2026-02-04 01:00:00,19412.363000000001,20425.812999999998,,
2026-01-30 03:00:00,19564.543000000001,20452.91,,
2026-02-01 14:00:00,16576.686000000002,20466.245999999999,,
2026-01-31 05:00:00,19549.386999999999,20470.208999999999,,
2026-01-29 01:00:00,18979.718000000001,20483.080999999998,,
2026-02-01 13:00:00,16691.791000000001,20526.694,,
2026-01-30 01:00:00,19416.627,20532.352999999999,,
2026-02-02 04:00:00,20031.003000000001,20708.091,,
2026-02-01 12:00:00,17053.922999999999,20717.623,,
2026-01-30 00:00:00,19540.268,20771.075000000001,,
2026-02-01 15:00:00,16953.883000000002,20823.811000000002,,
2026-02-04 00:00:00,19697.224999999999,20825.173999999999,,
2026-02-05 00:00:00,19525.544999999998,20841.296999999999,,
2026-01-30 23:00:00,19468.817999999999,20866.546999999999,,
2026-01-31 06:00:00,19715.794000000002,20880.689999999999,,
2026-02-01 11:00:00,17409.518,20914.205999999998,,
2026-01-29 00:00:00,19315.239000000001,20915.5,,
2026-02-02 23:00:00,19551.521000000001,21010.202000000001,,
2026-02-04 23:00:00,19626.904999999999,21081.757000000001,,
2026-02-01 22:00:00,19605.891,21157.175999999999,,
2026-02-03 04:00:00,20429.360000000001,21249.746999999999,,
2026-02-01 10:00:00,18047.021000000001,21259.164000000001,,
2026-01-29 23:00:00,20016.952000000001,21375.206999999999,,
2026-02-05 23:00:00,19941.931,21380.667000000001,,
2026-02-01 16:00:00,17552.598999999998,21389.853999999999,,
2026-02-03 23:00:00,20134.856,21426.562999999998,,
2026-01-31 22:00:00,19465.264999999999,21437.542000000001,,
2026-02-01 07:00:00,19525.822,21440.449000000001,,
2026-01-31 14:00:00,18035.839,21495.501,,
2026-02-04 04:00:00,20800.155999999999,21515.236000000001,,
2026-02-05 04:00:00,20597.156999999999,21517.414000000001,,
2026-01-31 07:00:00,19539.321,21518.213,,
2026-01-31 13:00:00,18065.641,21529.223000000002,,
2026-01-30 04:00:00,20737.458999999999,21561.116999999998,,
2026-01-31 15:00:00,18159.119999999999,21633.950000000001,,
2026-01-31 12:00:00,18310.092000000001,21681.327000000001,,
2026-01-29 04:00:00,20572.476999999999,21781.839,,
2026-01-30 22:00:00,20214.486000000001,21950.830000000002,,
2026-01-31 11:00:00,18654.745999999999,21967.028999999999,,
2026-02-01 09:00:00,18935.233,22037.884999999998,,
2026-02-01 08:00:00,19406.809000000001,22045.348000000002,,
2026-01-31 16:00:00,18504.116999999998,22075.154999999999,,
2026-02-04 07:00:00,20601.447,22213.079000000002,,
2026-02-02 22:00:00,20510.350999999999,22220.988000000001,,
2026-02-04 22:00:00,20568.863000000001,22244.712,,
2026-01-31 10:00:00,19099.455000000002,22261.852999999999,,
2026-02-02 07:00:00,20497.27,22350.057000000001,,
2026-02-03 07:00:00,20496.312000000002,22362.028999999999,,
2026-01-31 08:00:00,19677.098000000002,22375.960999999999,,
2026-02-03 22:00:00,20897.661,22411.27,,
2026-02-04 08:00:00,20199.333999999999,22477.001,,
2026-02-04 10:00:00,19518.987000000001,22486.915000000001,,
2026-01-31 09:00:00,19417.279999999999,22491.843000000001,,
2026-01-29 07:00:00,20412.755000000001,22532.248,,
2026-02-01 17:00:00,19014.402999999998,22572.034,,
2026-01-29 10:00:00,19233.196,22593.367999999999,,
2026-01-29 08:00:00,19688.816999999999,22597.780999999999,,
2026-02-05 10:00:00,19587.741999999998,22629.406999999999,,
2026-02-05 22:00:00,20941.363000000001,22634.559000000001,,
2026-01-29 22:00:00,20998.953000000001,22659.675999999999,,
2026-02-03 11:00:00,19379.338,22662.538,,
2026-02-04 09:00:00,19939.761999999999,22664.639999999999,,
2026-02-05 08:00:00,20165.044000000002,22669.564999999999,,
2026-02-04 11:00:00,19320.606,22677.407999999999,,
2026-01-29 09:00:00,19399.955999999998,22694.236000000001,,
2026-02-04 12:00:00,19216.796999999999,22697.314999999999,,
2026-02-05 11:00:00,19338.296999999999,22711.077000000001,,
2026-02-03 10:00:00,19533.955999999998,22712.911,,
2026-02-05 07:00:00,20885.398000000001,22718.041000000001,,
2026-01-29 11:00:00,19220.702000000001,22718.257000000001,,
2026-02-05 09:00:00,19876.339,22721.562999999998,,
2026-02-04 14:00:00,19424.638999999999,22736.804,,
2026-02-02 08:00:00,20117.312999999998,22738.363000000001,,
2026-02-03 12:00:00,19473.221000000001,22743.527999999998,,
2026-02-01 21:00:00,20951.721000000001,22746.803,,
2026-02-03 08:00:00,20112.696,22769.758999999998,,
2026-01-30 07:00:00,20900.007000000001,22785.753000000001,,
2026-02-05 14:00:00,19631.638999999999,22797.638999999999,,
2026-02-04 13:00:00,19319.224999999999,22833.91,,
2026-02-05 12:00:00,19396.713,22837.84,,
2026-02-05 13:00:00,19423.893,22840.475999999999,,
2026-01-31 17:00:00,19363.377,22866.014999999999,,
2026-02-03 09:00:00,19795.572,22874.326000000001,,
2026-02-02 10:00:00,19704.047999999999,22893.493999999999,,
2026-01-31 21:00:00,20719.223000000002,22908.634999999998,,
2026-02-02 12:00:00,19467.671999999999,22925.081999999999,,
2026-01-29 12:00:00,19400.019,22930.145,,
2026-02-02 11:00:00,19538.799999999999,22930.373,,
2026-02-02 09:00:00,19971.607,23008.034,,
2026-02-02 13:00:00,19505.406999999999,23042.071,,
2026-01-29 13:00:00,19509.348999999998,23082,,
2026-01-30 21:00:00,21184.844000000001,23102.804,,
2026-01-30 13:00:00,19524.379000000001,23119.68,,
2026-02-03 13:00:00,19825.82,23123.013999999999,,
2026-01-30 14:00:00,19596.909,23187.071,,
2026-02-02 05:00:00,22477.554,23220.164000000001,,
2026-01-30 08:00:00,20538.064999999999,23242.205999999998,,
2026-02-02 14:00:00,19621.821,23265.810000000001,,
2026-02-05 15:00:00,20278.273000000001,23267.951000000001,,
2026-02-03 14:00:00,20044.09,23282.847000000002,,
2026-02-04 15:00:00,20151.355,23295.184000000001,,
2026-01-30 12:00:00,19801.058000000001,23338.144,,
2026-01-29 14:00:00,19832.285,23409.870999999999,,
2026-01-30 15:00:00,19817.063999999998,23435.955000000002,,
2026-01-30 11:00:00,20049.401999999998,23555.784,,
2026-02-04 05:00:00,22823.826000000001,23595.008999999998,,
2026-01-29 05:00:00,22516.136999999999,23685.760999999999,,
2026-02-04 21:00:00,21871.273000000001,23718.901000000002,,
2026-01-30 10:00:00,20404.597000000002,23721.955000000002,,
2026-02-02 06:00:00,22751.276999999998,23745.416000000001,,
2026-02-01 18:00:00,20869.560000000001,23773.977999999999,,
2026-02-03 05:00:00,22927.016,23775.023000000001,,
2026-01-30 09:00:00,20629.342000000001,23779.369999999999,,
2026-02-02 21:00:00,21900.357,23834.332999999999,,
2026-02-04 06:00:00,22915.018,23900.800999999999,,
2026-02-03 06:00:00,22826.777999999998,23905.549999999999,,
2026-01-30 16:00:00,20239.792000000001,23919.891,,
2026-01-30 05:00:00,23095.376,23939.162,,
2026-01-29 15:00:00,20379.894,23952.310000000001,,
2026-02-05 05:00:00,22967.531999999999,23952.691999999999,,
2026-02-02 15:00:00,20337.625,23982.393,,
2026-02-03 21:00:00,22292.048999999999,23995.288,,
2026-01-29 06:00:00,22607.395,24001.431,,
2026-02-04 16:00:00,20859.218000000001,24001.958999999999,,
2026-02-05 16:00:00,21016.422999999999,24006.615000000002,,
2026-02-03 15:00:00,20844.528999999999,24040.093000000001,,
2026-01-30 06:00:00,23046.663,24128.215,,
2026-01-31 18:00:00,20990.916000000001,24134.561000000002,,
2026-01-29 21:00:00,22254.496999999999,24154.125,,
2026-02-05 21:00:00,22288.885999999999,24185.184000000001,,
2026-02-05 06:00:00,23019.960999999999,24222.866999999998,,
2026-02-01 20:00:00,22207.078000000001,24279.326000000001,,
2026-01-31 20:00:00,21929.505000000001,24356.475999999999,,
2026-01-30 20:00:00,22260.864000000001,24448.201000000001,,
2026-01-30 17:00:00,21018.688999999998,24523.850999999999,,
2026-01-29 16:00:00,20914.911,24524.040000000001,,
2026-02-03 16:00:00,21365.114000000001,24529.116000000002,,
2026-02-02 16:00:00,20914.538,24571.499,,
2026-02-05 17:00:00,21821.931,24732.959999999999,,
2026-01-30 18:00:00,21674.782999999999,24746.365000000002,,
2026-02-04 17:00:00,21758.434000000001,24788.067999999999,,
2026-01-29 17:00:00,21452.742999999999,24876.771000000001,,
2026-02-04 20:00:00,22985.275000000001,25014.543000000001,,
2026-02-01 19:00:00,22747.085999999999,25038.227999999999,,
2026-02-05 18:00:00,22562.705999999998,25141.262999999999,,
2026-02-03 17:00:00,22129.355,25170.986000000001,,
2026-01-31 19:00:00,22604.037,25208.991000000002,,
2026-01-29 18:00:00,22329.411,25216.849999999999,,
2026-02-02 17:00:00,21846.325000000001,25281.073,,
2026-02-02 20:00:00,23198.136999999999,25354.936000000002,,
2026-02-04 18:00:00,22787.719000000001,25420.27,,
2026-02-03 20:00:00,23508.985000000001,25469.072,,
2026-01-30 19:00:00,23014.373,25506.467000000001,,
2026-02-02 18:00:00,22805.814999999999,25681.526999999998,,
2026-02-03 18:00:00,23111.869999999999,25698.942999999999,,
2026-01-29 20:00:00,23520.848999999998,25702.455999999998,,
2026-02-05 20:00:00,23624.558000000001,25717.396000000001,,
2026-02-04 19:00:00,24063.866999999998,26277.636999999999,,
2026-02-05 19:00:00,24094.718000000001,26327.508000000002,,
2026-01-29 19:00:00,24001.646000000001,26343.689999999999,,
2026-02-02 19:00:00,24080.406999999999,26408.607,,
2026-02-03 19:00:00,24300.027999999998,26420.696,,
